Hours,Lignite,Coal,Gas,WindOnshore,WindOffshore,PVGround,PVRoof
1.0,0.0,0.0,0.0,38069.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,35636.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,26228.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,32302.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,27545.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,33070.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,42940.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,41233.2302282281,0.0,0.0,0.0
9.0,0.0,0.0,0.0,41393.57525477474,0.0,0.0,0.0
10.0,0.0,0.0,0.0,40446.85806114594,0.0,0.0,0.0
11.0,0.0,0.0,0.0,36574.925934675026,0.0,0.0,0.0
12.0,0.0,0.0,0.0,31735.182224322005,0.0,0.0,0.0
13.0,0.0,0.0,0.0,28304.163733837282,0.0,0.0,0.0
14.0,0.0,0.0,0.0,26651.75929612095,0.0,0.0,0.0
15.0,0.0,0.0,0.0,25005.182231069026,0.0,0.0,0.0
16.0,0.0,0.0,0.0,28361.043735456566,0.0,0.0,0.0
17.0,0.0,0.0,0.0,34426.010496509574,0.0,0.0,0.0
18.0,0.0,0.0,0.0,37962.0025191623,0.0,0.0,0.0
19.0,0.0,0.0,0.0,38382.00060459895,0.0,0.0,0.0
20.0,0.0,0.0,0.0,38847.000145103746,0.0,0.0,0.0
21.0,0.0,0.0,0.0,37578.03843763816,0.0,0.0,0.0
22.0,9191.622044913047,0.0,0.0,35048.9694708764,0.0,0.0,0.0
23.0,3061.7238837875193,0.0,0.0,36498.27611621248,0.0,0.0,0.0
24.0,0.0,0.0,0.0,38034.19471246505,0.0,0.0,0.0
25.0,0.0,0.0,0.0,36238.44026346299,0.0,0.0,0.0
26.0,0.0,0.0,0.0,30129.410658819288,0.0,0.0,0.0
27.0,5383.983377637072,0.0,0.0,21959.016622362928,0.0,0.0,0.0
28.0,12980.472594582181,0.0,0.0,16577.52740541782,0.0,0.0,0.0
29.0,13968.938656496404,0.0,3788.9286028923925,11398.132740611205,0.0,0.0,0.0
30.0,13968.938656496404,0.0,9931.70273295349,11392.358610550105,0.0,0.0,0.0
31.0,13968.938656496404,0.0,12809.579287576697,11900.482055926897,0.0,0.0,0.0
32.0,13968.938656496404,0.0,2345.59306431802,13153.468279185576,0.0,0.0,0.0
33.0,13968.938656496404,0.0,12130.581884032854,15070.479459470744,0.0,0.0,0.0
34.0,13968.938656496404,0.0,13872.680372383158,15226.38097112044,0.0,0.0,0.0
35.0,13968.938656496404,0.0,10613.553162967477,12679.989614175383,0.0,0.0,0.0
36.0,13968.938656496404,0.0,9068.417108432095,11819.644235071499,0.0,0.0,0.0
37.0,13968.938656496404,0.0,847.1662814667088,12477.895062036887,0.0,0.0,0.0
38.0,13968.938656496404,0.0,2715.0041023221092,12397.057241181488,0.0,0.0,0.0
39.0,13968.938656496404,0.0,0.0,12091.028347943195,0.0,0.0,0.0
40.0,13968.938656496404,0.0,0.0,12864.761776130581,0.0,0.0,0.0
41.0,13968.938656496404,0.0,3290.57204350334,14175.489300000258,0.0,0.0,0.0
