Hours,Lignite,Coal,Gas,WindOnshore,WindOffshore,PVGround,PVRoof
1.0,0.0,0.0,0.0,9662.800311544685,14910.199688455315,0.0,0.0
2.0,0.0,0.0,0.0,14455.241929104528,11504.758070895472,0.0,0.0
3.0,0.0,0.0,0.0,13261.630825390801,10577.369174609199,0.0,0.0
4.0,0.0,0.0,0.0,12243.586645063535,11706.413354936465,0.0,0.0
5.0,1274.8421034523944,0.0,0.0,11457.452437252081,12065.705459295525,0.0,0.0
6.0,5892.57327279919,0.0,0.0,10515.202619192352,11269.134072795949,33.78943859256,68.02940304
7.0,5892.57327279919,0.0,0.0,8892.252144153024,10408.217907296872,1183.4514604348801,2382.68227392
8.0,3157.4376164169207,0.0,0.0,8221.787014028112,9644.144878570607,3847.44374674436,7746.18674424
9.0,0.0,0.0,0.0,10272.065970107808,3219.5717465321904,0.0,12012.362283360002
10.0,0.0,0.0,0.0,12087.080293101071,4695.7735215389275,0.0,15170.146185360001
11.0,0.0,0.0,0.0,13120.86850542456,0.0,0.0,12408.13149457544
12.0,0.0,0.0,0.0,13939.358033228256,1015.9805315717404,0.0,17868.661435200003
13.0,0.0,0.0,0.0,14649.964726772112,2243.4048154667653,8654.630457761123,0.0
14.0,0.0,0.0,0.0,15298.977183759313,2021.121173549329,7849.90164269136,0.0
15.0,0.0,0.0,0.0,16020.581827014817,3011.9048137051814,0.0,13023.513359280001
16.0,0.0,0.0,0.0,16126.825452132194,6552.972684907803,0.0,9101.201862960002
17.0,0.0,0.0,0.0,13911.624901806337,11080.436057698063,2295.7762300956,4622.1628104
18.0,2665.3409782286963,0.0,0.0,13620.522324733296,14049.61288673265,395.74905206536,796.77475824
19.0,2708.3757887994925,0.0,0.0,15654.151871674127,14034.47233952638,0.0,0.0
20.0,190.50896256663145,0.0,0.0,14903.737174711247,12725.753862722122,0.0,0.0
21.0,2144.321639033624,0.0,0.0,13294.205341954417,10946.473019011959,0.0,0.0
22.0,5892.57327279919,0.0,0.0,11712.606776619456,9393.655237854395,0.0,0.0
23.0,5892.57327279919,0.0,1915.263475436725,10196.719531268736,8033.005940468693,0.0,0.0
24.0,5892.57327279919,0.0,0.0,8743.446263045857,6838.396732427348,0.0,0.0
25.0,3864.1166163706184,0.0,0.0,7469.323305637152,6032.606555691168,0.0,0.0
26.0,4906.618479218561,0.0,0.0,6301.85377563144,5403.066745368028,0.0,0.0
27.0,5892.57327279919,0.0,0.0,5341.2295667189765,4993.202387401179,0.0,0.0
28.0,5892.57327279919,0.0,1671.7744623343192,4684.0687154480165,4840.764682472229,0.0,0.0
29.0,5892.57327279919,0.0,3644.549940257089,4510.283955489696,4799.617978941044,0.0,0.0
30.0,5892.57327279919,0.0,0.0,4729.470996579984,4878.597375222226,39.69213281712,79.91349407999999
31.0,5892.57327279919,0.0,0.0,4060.483060740432,4833.6952455394085,996.04995617596,2005.38057864
32.0,284.01645425403785,0.0,0.0,3725.24573053512,4768.12469001121,2941.15295794992,5921.521289280001
33.0,0.0,0.0,0.0,6343.567836192864,0.0,0.0,9819.432163807134
34.0,0.0,0.0,0.0,0.0,0.0,3273.365964079998,13690.634035920002
35.0,0.0,0.0,0.0,8394.723578558063,0.0,0.0,14997.276421441937
36.0,0.0,0.0,0.0,8330.460862002048,0.0,0.0,15188.539137997952
37.0,0.0,0.0,0.0,8251.36902087816,49.395621361836675,0.0,15907.235357760002
38.0,0.0,0.0,0.0,8480.486619680352,898.1741545596469,0.0,14516.33922576
39.0,0.0,0.0,0.0,8972.211241276704,2625.814709523296,0.0,11971.9740492
40.0,0.0,0.0,0.0,9551.614491423456,5829.015950496543,0.0,7969.36955808
41.0,526.517810780455,0.0,0.0,9180.629059512432,8560.432793596476,1875.47135035064,3775.94898576
42.0,5892.57327279919,0.0,438.1816485990257,8800.818583032096,8738.306210371615,306.9736670546,618.0403164
43.0,5892.57327279919,0.0,0.0,9823.923345072433,8706.541281213813,0.0,0.0
44.0,5892.57327279919,0.0,0.0,9738.979908521376,7893.8718157043895,0.0,0.0
45.0,5892.57327279919,0.0,0.0,9112.506577243055,7070.486143201695,0.0,0.0
46.0,5892.57327279919,0.0,0.0,8478.895061966448,6680.101785082877,0.0,0.0
47.0,5892.57327279919,0.0,0.0,7663.73160387624,6269.371573889384,0.0,0.0
48.0,5892.57327279919,0.0,0.0,6518.524821293759,5281.236103125173,0.0,0.0
49.0,5892.57327279919,0.0,0.0,5172.41961590232,4245.943888786023,0.0,0.0
50.0,5892.57327279919,0.0,0.0,3979.008648188544,3542.039170554279,0.0,0.0
51.0,5892.57327279919,0.0,0.0,3268.9451809302723,3193.460243519461,0.0,0.0
52.0,5892.57327279919,0.0,5045.196936331795,3034.709818700736,3131.2206762866986,0.0,0.0
53.0,5892.57327279919,0.0,0.0,3026.53283355984,3255.713392763622,0.0,0.0
54.0,5892.57327279919,0.0,0.0,3473.40793059552,3783.174200919902,80.19762901164,161.46455976000001
55.0,2141.3721259774366,0.0,0.0,3406.714991182944,4328.50214507066,1389.62745712896,2797.78328064
