Price
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
69.32086330935265
69.32086330935265
69.32086330935265
48.98848920863319
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
69.32086330935265
48.98848920863319
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
48.98848920863319
