PumpedStor,BatteryStor
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2269.3490895402406,0.0
7536.9090895402405,0.0
10947.127706838544,0.0
10947.127706838544,0.0
10947.127706838544,0.0
10947.127706838544,0.0
10947.127706838544,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
4016.1277068385443,0.0
3663.1288107222044,0.0
1467.781857459864,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4768.501773565194,0.0
10036.061773565194,0.0
15303.621773565195,0.0
20571.181773565197,0.0
25838.741773565198,0.0
27227.88075822543,0.0
27561.274114543885,0.0
20630.274114543885,0.0
20630.274114543885,0.0
15596.387618500768,0.0
13862.0,0.0
13862.0,0.0
13862.0,0.0
6931.0,0.0
6931.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4277.9318598719665,0.0
9545.491859871967,0.0
14813.051859871968,0.0
20080.61185987197,0.0
25348.17185987197,0.0
27110.143978939057,0.0
27533.017287515155,0.0
27634.50688157342,0.0
27658.864384147404,0.0
27658.864384147404,0.0
27658.864384147404,0.0
20727.864384147404,0.0
20727.864384147404,0.0
13796.864384147404,0.0
13796.864384147404,0.0
6931.0,0.0
6931.0,0.0
6931.0,0.0
6931.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5267.56,0.0
10535.12,0.0
15802.68,0.0
21070.24,0.0
26083.440332569782,0.0
27286.60841238653,0.0
27575.368751542548,0.0
27644.671232939992,0.0
27661.303828475382,0.0
27665.295651403874,0.0
20734.295651403874,0.0
20734.295651403874,0.0
20734.295651403874,0.0
20734.295651403874,0.0
20734.295651403874,0.0
13803.295651403874,0.0
6931.0,0.0
6931.0,0.0
6931.0,0.0
6931.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5267.56,0.0
10535.12,0.0
15802.68,0.0
21070.24,0.0
26083.440332569782,0.0
27286.60841238653,0.0
27575.368751542548,0.0
23435.119650173492,0.0
23435.119650173492,0.0
23435.119650173492,0.0
17412.19555948782,0.0
12053.045171369977,0.0
9050.75112331416,0.0
6758.799931921752,0.0
6297.84844334218,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2560.2015887084217,0.0
7827.761588708422,0.0
13095.321588708422,0.0
18362.881588708424,0.0
23630.441588708425,0.0
26697.888713859804,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
27434.076023896134,0.0
24510.73778317877,0.0
20493.03321625871,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
20434.532524850783,0.0
19329.334897505727,0.0
12528.967533728199,0.0
8549.436053664685,0.0
3358.0501396520413,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
