PumpedStor,BatteryStor
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233.47301740847564,0.0
307.20133869536267,0.0
307.20133869536267,0.0
540.6743561038384,0.0
596.7078802818725,0.0
610.1559260846007,0.0
613.3834570772555,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.1580645154926,0.0
614.3439703006695,0.0
614.3885876891119,0.0
614.3992958623381,0.0
614.4018658239124,0.0
614.4024826146903,0.0
614.4024826146903,0.0
614.4024826146903,0.0
614.4024826146903,0.0
614.4024826146903,0.0
614.4024826146903,0.0
614.4024826146903,0.0
614.4026306444769,0.0
614.4026661716257,0.0
614.4026746981414,0.0
614.4026767445052,0.0
614.4026772356325,0.0
614.402677353503,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773817919,0.0
614.4026773885813,0.0
614.4026773902108,0.0
614.4026773906019,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
614.4026773907253,0.0
307.20133869536267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233.47301740847564,0.0
233.47301740847564,0.0
233.47301740847564,0.0
233.47301740847564,0.0
233.47301740847564,0.0
233.47301740847564,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
