DK,FR,DE,IB,LU,UK
1.09125e8,0.0,0.0,0.0,1.675210506369332e8,0.0
1.09125e8,4.838781672991102e7,0.0,0.0,3.346230985485386e8,0.0
36693.26956963539,0.0,0.0,0.0,1.6751376873043036e8,0.0
38979.391890347004,1.8e8,0.0,0.0,0.0,0.0
1.09125e8,1.8e8,0.0,0.0,0.0,0.0
46824.81084559368,0.0,0.0,0.0,1.5842060197095227e8,0.0
1.09125e8,0.0,0.0,0.0,3.38e8,0.0
44806.00859412551,0.0,0.0,0.0,3.38e8,0.0
1.09125e8,1.8e8,0.0,0.0,0.0,0.0
1.09125e8,1.8e8,0.0,0.0,2.0301252522181708e8,0.0
1.09125e8,4.8439347484971486e7,0.0,0.0,3.3459368490953255e8,0.0
41978.48817100728,1.8e8,0.0,0.0,3.345936658602218e8,0.0
1.09125e8,0.0,0.0,0.0,3.38e8,0.0
41268.220972411684,1.8e8,0.0,0.0,0.0,0.0
1.09125e8,0.0,0.0,0.0,1.6755096709740424e8,0.0
1.09125e8,4.8458878448689364e7,0.0,0.0,3.3459297902154547e8,0.0
1.09125e8,1.8e8,0.0,0.0,0.0,0.0
1.09125e8,1.8e8,0.0,0.0,0.0,0.0
1.09125e8,1.8e8,0.0,0.0,2.030377420206943e8,0.0
25739.645441159606,4.843447519064666e7,0.0,0.0,3.346055911639122e8,0.0
17608.33264825391,0.0,0.0,0.0,1.6754471666735175e8,0.0
1.09125e8,0.0,0.0,0.0,1.5841120969228506e8,0.0
20634.898190922482,1.8e8,0.0,0.0,3.3461221702837986e8,0.0
22393.860230481165,0.0,0.0,0.0,3.38e8,0.0
0.0,0.0,0.0,0.0,1.67551716e8,0.0
25866.047103345398,4.840766422034943e7,0.0,0.0,3.346136677325472e8,0.0
26536.779800904365,0.0,0.0,0.0,3.38e8,0.0
27122.942343255174,9.10859613785235e6,0.0,0.0,1.584113369198044e8,0.0
27815.461219630408,9.128328274257854e6,0.0,0.0,3.38e8,0.0
23554.221985459328,1.8e8,0.0,0.0,0.0,0.0
