PumpedStor,BatteryStor
0.0,0.0
359.61137621438684,0.0
3695.813609539153,0.0
2270.564474334249,0.0
4640.731914752283,0.0
5372.906206172916,0.0
7964.373786589382,0.0
6755.022775843245,0.0
342.9021074476441,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3796.2972830962062,0.0
7455.13948964918,0.0
9048.179439223302,0.0
5403.938287447669,0.0
2588.45398988494,0.0
621.2289575723844,0.0
149.09494981737225,0.0
35.78278795616643,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2749.2396018957406,0.0
6996.537476127178,0.0
8879.342520021059,0.0
5722.9344269939065,0.0
1865.5093393400423,0.0
9549.15867318617,0.0
2549.321765477762,0.0
611.8372237146614,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5536.383912329984,0.0
2458.152704699987,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2566.7241099215134,0.0
5151.143335627217,0.0
6049.573269286342,0.0
6764.289956427716,0.0
13757.94246173848,0.0
9180.886798726093,0.0
2203.412831694259,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1780.0884814763012,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5335.222528564849,0.0
5898.816773770002,0.0
2435.8679892746477,0.0
1441.248809102648,0.0
13757.94246173848,0.0
13300.523472344572,0.0
3192.1256333627025,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1510.5644867372248,0.0
2416.227251162516,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
951.1979589907751,0.0
228.28751015778107,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
54.78900243786484,0.0
13.14936058508465,0.0
3.1558465404232265,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
