DK,FR,DE,IB,LU,UK
0.0,0.0,1.675e8,4840.255995293488,0.0,9.249494899231277e7
0.0,0.0,1.675e8,0.0,0.0,9.250719184960414e7
0.0,0.0,0.0,0.0,1.5e8,0.0
0.0,0.0,1.675e8,0.0,0.0,0.0
0.0,0.0,1.675e8,0.0,0.0,9.250138537309721e7
0.0,0.0,1.3160578562118493e8,1.070833333e8,1.5e8,0.0
0.0,0.0,1.675e8,1.070833333e8,0.0,9.248308299143451e7
0.0,0.0,1.675e8,36065.15277119506,0.0,9.246179541215941e7
0.0,0.0,1.3156426549159555e8,56257.003355457055,1.5e8,0.0
0.0,0.0,1.3155453110972562e8,74177.47970476907,1.5e8,9.838320640201175e7
0.0,0.0,0.0,85081.79725376517,1.5e8,2.9927345404962268e7
0.0,0.0,1.3154244402295308e8,94411.37260245571,1.5e8,0.0
0.0,0.0,1.675e8,1.070833333e8,0.0,0.0
0.0,0.0,1.675e8,1.070833333e8,0.0,2.0e8
0.0,0.0,1.3154174819744778e8,69358.57438875735,1.5e8,9.83956067073179e7
0.0,0.0,1.3156036804479232e8,1.070833333e8,1.5e8,0.0
0.0,0.0,1.675e8,56451.375795673375,0.0,2.0e8
0.0,0.0,1.675e8,37068.9998443102,0.0,9.246465161897038e7
0.0,0.0,1.675e8,19108.471426426295,0.0,0.0
0.0,0.0,0.0,1.070833333e8,1.5e8,2.999608492439586e7
0.0,0.0,1.675e8,7031.090362539853,0.0,0.0
0.0,0.0,1.3160310276360834e8,6505.270120743629,1.5e8,9.84009470417538e7
0.0,0.0,1.3158887205164772e8,1.070833333e8,1.5e8,0.0
0.0,0.0,1.675e8,0.0,0.0,9.250062559166963e7
0.0,0.0,1.675e8,7349.191421806812,0.0,9.248644659090643e7
0.0,0.0,0.0,1.070833333e8,7.839690437013382e7,2.0e8
0.0,0.0,1.675e8,7692.38305481184,0.0,9.248243637091722e7
0.0,0.0,1.675e8,7329.446732652488,0.0,0.0
0.0,0.0,0.0,7139.971896368612,1.5e8,0.0
0.0,0.0,0.0,10414.503181206841,1.5e8,2.998810163643533e7
0.0,0.0,0.0,21785.864240148298,1.5e8,0.0
0.0,0.0,0.0,42029.33107381039,1.5e8,2.9974911301218756e7
0.0,0.0,1.3156894851721253e8,1.070833333e8,1.5e8,0.0
0.0,0.0,0.0,1.070833333e8,1.5e8,2.0e8
0.0,0.0,1.675e8,71016.26944459975,0.0,9.244440252729943e7
0.0,0.0,1.675e8,1.070833333e8,0.0,0.0
0.0,0.0,1.675e8,1.070833333e8,0.0,9.244612575639565e7
0.0,0.0,1.675e8,1.070833333e8,0.0,0.0
0.0,0.0,1.675e8,56031.60594941676,0.0,9.839912034660573e7
0.0,0.0,0.0,62159.81571406126,1.5e8,2.994549612374896e7
0.0,0.0,1.675e8,46856.04552440345,0.0,9.841754463192748e7
0.0,0.0,1.675e8,1.070833333e8,0.0,9.247769305682428e7
0.0,0.0,0.0,24556.633342394547,1.5e8,2.9980374990205623e7
0.0,0.0,1.675e8,1.070833333e8,0.0,9.24920829044244e7
0.0,0.0,1.675e8,1.070833333e8,0.0,0.0
0.0,0.0,1.675e8,9970.670896979187,0.0,0.0
0.0,0.0,1.315982939203935e8,1.070833333e8,1.5e8,0.0
0.0,0.0,1.315929971280933e8,1.070833333e8,1.5e8,0.0
0.0,0.0,1.675e8,10983.658926293254,0.0,0.0
0.0,0.0,1.3157584807980566e8,10368.089510574937,1.5e8,0.0
0.0,0.0,0.0,0.0,1.5e8,0.0
0.0,0.0,0.0,0.0,1.5e8,3.0013522905458737e7
0.0,0.0,1.675e8,1.070833333e8,0.0,9.250730258967267e7
0.0,0.0,1.675e8,1.070833333e8,0.0,0.0
0.0,0.0,1.675e8,1.070833333e8,0.0,9.841932100070521e7
0.0,0.0,1.675e8,37763.52806765727,0.0,0.0
0.0,0.0,0.0,56575.45495809047,1.5e8,0.0
0.0,0.0,1.675e8,1.070833333e8,0.0,9.24462510342077e7
0.0,0.0,0.0,1.070833333e8,1.5e8,2.9945520692847e7
0.0,0.0,0.0,1.070833333e8,1.5e8,2.9931509513439134e7
0.0,0.0,0.0,83037.31250650143,1.5e8,2.0e8
0.0,0.0,0.0,1.070833333e8,1.5e8,2.9916992831690937e7
0.0,0.0,1.675e8,1.070833333e8,0.0,0.0
0.0,0.0,1.675e8,62205.05302904575,0.0,0.0
0.0,0.0,0.0,1.070833333e8,1.5e8,2.9954400868917987e7
0.0,0.0,0.0,1.070833333e8,1.5e8,2.9959448167442724e7
