PumpedStor,BatteryStor
0.0,0.0
9.40164069620422e-12,0.0
9.40164069620422e-12,0.0
9.40164069620422e-12,0.0
9.40164069620422e-12,-4.678120668774257e-10
9.40164069620422e-12,-4.678120668774257e-10
9.40164069620422e-12,2.677092256818337e-12
0.0,-4.774421343275785e-10
0.0,-4.774421343275785e-10
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-4.678120668774257e-10
0.0,-4.678120668774257e-10
9.401640696204217e-12,0.0
9.401640696204217e-12,-4.678120668774257e-10
9.401640696204217e-12,0.0
9.401640696204217e-12,-4.678120668774257e-10
9.401640696204217e-12,0.0
9.401640696204217e-12,0.0
9.401640696204217e-12,0.0
9.401640696204217e-12,0.0
9.401640696204217e-12,0.0
9.401640696204217e-12,0.0
9.401640696204217e-12,0.0
9.401640696204217e-12,-4.678120668774257e-10
9.401640696204217e-12,-4.678120668774257e-10
9.401640696204217e-12,-4.678120668774257e-10
9.401640696204217e-12,-4.678120668774257e-10
9.401640696204217e-12,-2.1583416520896869e-10
9.401640696204217e-12,-5.830395975239108e-12
9.401640696204217e-12,-4.2834429576244623e-10
9.401640696204217e-12,-4.687989831587918e-10
1.0335332180961434e-11,-2.277800256258463e-10
1.0335332180961434e-11,-2.277800256258463e-10
1.0335332180961434e-11,0.0
1.0335332180961434e-11,-4.687991543424851e-10
1.0335332180961434e-11,-4.678120668774257e-10
1.0335332180961434e-11,-2.593484340946179e-10
1.0335332180961434e-11,0.0
1.0335332180961434e-11,-4.678120668774257e-10
1.0335332180961434e-11,9.740037464252639e-13
1.0335332180961434e-11,9.740037464252639e-13
1.0335332180961434e-11,9.740037464252639e-13
1.0335332180961434e-11,9.740037464252639e-13
1.0335332180961434e-11,9.740037464252639e-13
1.0335332180961434e-11,9.740037464252639e-13
1.0335332180961434e-11,9.740037464252639e-13
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,-4.678120668774257e-10
1.033533218096143e-11,-4.678120668774257e-10
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,-4.678120668774257e-10
1.033533218096143e-11,-4.678120668774257e-10
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,0.0
1.033533218096143e-11,-4.678120668774257e-10
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.2535390740617e-10
0.0,1.169401041844157e-10
-8.459070460386279e-12,-1.291253494067864e-14
-8.459070460386279e-12,-4.678120668774257e-10
-8.459070460386279e-12,-2.6625684806418e-10
-8.459070460386279e-12,-4.688120668774256e-10
-8.459070460386279e-12,0.0
-8.459070460386279e-12,0.0
-8.459070460386279e-12,1.1435063428303435e-12
-8.459070460386279e-12,1.1435063428303435e-12
-8.459070460386279e-12,1.161675688851925e-10
-8.459070460386279e-12,-4.68799154342485e-10
-8.459070460386279e-12,-6.664099391735748e-11
-8.459070460386279e-12,-4.678120668774257e-10
-8.459070460386279e-12,0.0
-8.459070460386279e-12,1.0218088020805122e-11
-8.459070460386279e-12,1.0218088020805122e-11
-8.459070460386279e-12,1.0218088020805122e-11
-8.459070460386279e-12,1.021808802080512e-11
-8.459070460386279e-12,0.0
-8.459070460386279e-12,0.0
-8.459070460386279e-12,0.0
-8.459070460386279e-12,0.0
9.3369148475722e-13,-4.678120668774257e-10
9.3369148475722e-13,-4.678120668774257e-10
9.3369148475722e-13,-6.762791019872347e-11
-8.727877266205367e-12,0.0
-8.727877266205367e-12,0.0
9.336914847572158e-13,-4.678120668774257e-10
9.336914847572158e-13,0.0
9.336914847572158e-13,0.0
9.336914847572158e-13,0.0
9.336914847572158e-13,0.0
9.336914847572158e-13,0.0
1.867382969514432e-12,-4.678120668774257e-10
1.867382969514432e-12,-4.678120668774257e-10
0.0,0.0
0.0,0.0
0.0,-4.68799154342485e-10
0.0,-4.68799154342485e-10
0.0,-4.68799154342485e-10
0.0,0.0
0.0,0.0
