PumpedStor,BatteryStor
0.0,0.0
1937.2631457853518,0.0
3483.013635599049,0.0
4070.4849764107503,0.0
10489.256008984465,0.0
20191.62770594447,0.0
30403.365821060597,0.0
33577.85669829455,0.0
33577.85669829455,0.0
33577.85669829455,0.0
33577.85669829455,0.0
33577.85669829455,0.0
33577.85669829455,0.0
34339.7345088307,0.0
34522.58518335937,0.0
34522.58518335937,0.0
34522.58518335937,0.0
34522.58518335937,0.0
34566.46934524625,0.0
34566.46934524625,0.0
34566.46934524625,0.0
29779.533053311916,0.0
26105.13477911015,0.0
26105.13477911015,0.0
26105.13477911015,0.0
26105.13477911015,0.0
26105.13477911015,0.0
26105.13477911015,0.0
26105.13477911015,0.0
29343.495102135348,0.0
33323.487725752486,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34278.6859554206,0.0
34507.93353054095,0.0
34562.95294856983,0.0
34576.15760889676,0.0
34579.32672737523,0.0
34579.32672737523,0.0
34579.32672737523,0.0
33352.048491596914,0.0
33352.048491596914,0.0
33352.048491596914,0.0
33352.048491596914,0.0
33352.048491596914,0.0
33352.048491596914,0.0
33352.048491596914,0.0
33352.048491596914,0.0
34285.540539223264,0.0
34285.540539223264,0.0
34285.540539223264,0.0
30903.235142029687,0.0
27559.32186379825,0.0
28020.651514099496,0.0
28020.651514099496,0.0
28020.651514099496,0.0
28020.651514099496,0.0
28020.651514099496,0.0
28020.651514099496,0.0
29223.167548924637,0.0
33211.76435427787,0.0
34251.8723462667,0.0
34501.49826434401,0.0
32003.853599402533,0.0
28062.57820235382,0.0
28064.85953704567,0.0
33016.615190130964,0.0
34205.03654687144,0.0
34490.25767248915,0.0
34558.7107426374,0.0
32325.874844781792,0.0
34039.258863987634,0.0
34450.471028597036,0.0
34549.16194810329,0.0
28206.180766733236,0.0
14769.683246843593,0.0
3248.8975931816476,0.0
0.0,0.0
4016.984278804609,0.0
4016.984278804609,0.0
4016.984278804609,0.0
4685.57170033775,0.0
4685.57170033775,0.0
11301.705451077594,0.0
12421.679833171393,0.0
21094.46923396902,0.0
16663.135131730574,0.0
6750.072435535472,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42.509012548690805,0.0
3863.676159780359,0.0
10901.264277357444,0.0
10500.736977269851,0.0
4028.062422872532,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
535.8808525843198,0.0
4604.313795502448,0.0
4604.313795502448,0.0
4604.313795502448,0.0
4604.313795502448,0.0
4343.731004536393,0.0
4343.731004536393,0.0
4343.731004536393,0.0
4343.731004536393,0.0
4906.248828758688,0.0
4906.248828758688,0.0
4906.248828758688,0.0
4906.248828758688,0.0
4906.248828758688,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
7196.971015273368,0.0
10802.086561448432,0.0
10802.086561448432,0.0
9780.15281067726,0.0
9780.15281067726,0.0
9780.15281067726,0.0
9780.15281067726,0.0
9780.15281067726,0.0
9780.15281067726,0.0
9780.15281067726,0.0
9780.15281067726,0.0
