Hours,Lignite,Coal,Gas,WindOnshore,WindOffshore,PVGround,PVRoof
1.0,10209.184174986282,0.0,5086.672172703742,26453.893652309976,0.0,0.0,0.0
2.0,9291.178916390025,0.0,0.0,29494.571083609975,0.0,0.0,0.0
3.0,10209.184174986282,0.0,0.0,30845.983275298866,0.0,0.0,0.0
4.0,8946.079586632393,0.0,0.0,33768.41213982608,0.0,0.0,0.0
5.0,0.0,0.0,0.0,38532.140115529415,0.0,3692.41158,4141.847742673118
6.0,0.0,0.0,0.0,38380.106243964416,0.0,12257.687532999998,8408.956223035588
7.0,0.0,0.0,0.0,40272.083312328854,0.0,11653.474729,0.0
8.0,0.0,0.0,0.0,55137.61742090662,0.0,0.0,0.0
9.0,0.0,0.0,0.0,54567.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,54278.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,50945.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,47990.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,44927.44323535598,0.0,0.0,0.0
14.0,0.0,0.0,0.0,45901.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,45243.75,0.0,0.0,0.0
16.0,0.0,0.0,0.0,51461.75,0.0,0.0,0.0
17.0,0.0,0.0,0.0,61734.75,0.0,0.0,0.0
18.0,0.0,0.0,0.0,68594.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,60770.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,66072.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,68177.75,0.0,0.0,0.0
22.0,0.0,0.0,0.0,66227.75,0.0,0.0,0.0
23.0,0.0,0.0,0.0,60277.75,0.0,0.0,0.0
24.0,0.0,0.0,0.0,55885.75,0.0,0.0,0.0
25.0,0.0,0.0,0.0,57021.75,0.0,0.0,0.0
26.0,0.0,0.0,0.0,48155.75,0.0,0.0,0.0
27.0,0.0,0.0,0.0,54841.3100696696,0.0,0.0,0.0
28.0,0.0,0.0,0.0,51518.75,0.0,0.0,0.0
29.0,0.0,0.0,0.0,58418.75,0.0,0.0,0.0
30.0,0.0,0.0,0.0,69547.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,63616.44,0.0,0.0,0.0
32.0,0.0,0.0,0.0,58334.9756,0.0,0.0,0.0
33.0,0.0,0.0,0.0,62778.564144,0.0,0.0,0.0
34.0,0.0,0.0,0.0,60687.74539456,0.0,0.0,0.0
35.0,0.0,0.0,0.0,54655.268894694396,0.0,0.0,0.0
36.0,0.0,0.0,0.0,54457.07453472666,0.0,0.0,0.0
37.0,0.0,0.0,0.0,48925.06788833439,0.0,0.0,0.0
38.0,0.0,0.0,0.0,50159.076293200254,0.0,0.0,0.0
39.0,0.0,0.0,0.0,49892.01831036806,0.0,0.0,0.0
40.0,0.0,0.0,0.0,50519.00439448834,0.0,0.0,0.0
41.0,0.0,0.0,0.0,56027.001054677195,0.0,0.0,0.0
42.0,0.0,0.0,0.0,62137.00025312253,0.0,0.0,0.0
43.0,0.0,0.0,0.0,60690.00006074941,0.0,0.0,0.0
44.0,0.0,0.0,0.0,58791.000014579855,0.0,0.0,0.0
45.0,0.0,0.0,0.0,65646.00000349917,0.0,0.0,0.0
46.0,5999.943354077928,0.0,0.0,57451.91079917384,0.0,0.0,0.0
47.0,10209.184174986282,0.0,0.0,46150.726346175514,0.0,0.0,0.0
48.0,10209.184174986282,0.0,0.0,40542.365750666635,0.0,0.0,0.0
49.0,9712.451992463364,0.0,0.0,40238.298007536636,0.0,0.0,0.0
50.0,4342.294626344476,0.0,0.0,44934.455373655524,0.0,0.0,0.0
51.0,5924.253903449884,0.0,0.0,48650.83890079996,0.0,0.0,0.0
52.0,10209.184174986282,0.0,0.0,54478.80397745829,0.0,0.0,0.0
53.0,7950.163877511202,0.0,0.0,55880.89412633551,0.0,4481.244963,5026.697033153285
54.0,0.0,0.0,0.0,53161.17709056162,0.0,13874.516239999999,15563.306669438382
55.0,4253.906619772015,0.0,0.0,42687.73260497274,0.0,13119.250235,14716.110540255244
56.0,10209.184174986282,0.0,7375.571498178406,29747.960869551644,0.0,3949.7614779999994,4430.521979283669
57.0,10209.184174986282,0.0,42517.733199323164,22669.939515581096,0.0,0.0,0.0
58.0,10209.184174986282,0.0,39351.332786727624,16132.483038286098,0.0,0.0,0.0
59.0,10209.184174986282,0.0,43447.24731898262,12027.5685060311,0.0,0.0,0.0
60.0,10209.184174986282,0.0,29845.421883828174,8750.393941185548,0.0,0.0,0.0
61.0,10209.184174986282,0.0,26679.075476153725,6689.490348859995,0.0,0.0,0.0
62.0,10209.184174986282,0.0,32678.919798598123,5726.609162281662,0.0,0.0,0.0
63.0,10209.184174986282,0.0,34384.61097308777,6419.2079105222165,0.0,0.0,0.0
64.0,10209.184174986282,0.0,43184.15199956157,10220.054699647213,0.0,0.0,0.0
65.0,10209.184174986282,0.0,24367.750643943946,14324.96923190221,0.0,7065.933069,7925.990453024467
66.0,10209.184174986282,0.0,7539.432720525534,12196.495029992213,0.0,17930.574415,20113.063659495976
67.0,10209.184174986282,0.0,4021.680269838087,15912.878557136655,0.0,15373.859123999999,17245.147874038983
68.0,10209.184174986282,0.0,17081.643342361043,24747.735760302756,0.0,3205.6845989999997,3595.8769038662067
69.0,10209.184174986282,0.0,24711.926542525383,40238.298007536636,0.0,0.0,0.0
70.0,10209.184174986282,0.0,11375.878031535422,40491.6877934783,0.0,0.0,0.0
71.0,10209.184174986282,0.0,9623.753485204861,39055.81233980886,0.0,0.0,0.0
72.0,10209.184174986282,0.0,4106.7477522959725,38582.818072717746,0.0,0.0,0.0
73.0,10209.184174986282,0.0,2936.683951090168,35727.95981777497,0.0,0.0,0.0
74.0,10209.184174986282,0.0,4373.001526089303,35947.564298924415,0.0,0.0,0.0
75.0,10209.184174986282,0.0,3418.95098168597,37670.61484332775,0.0,0.0,0.0
76.0,10209.184174986282,0.0,22664.56754037697,35238.07289828775,0.0,0.0,0.0
