PumpedStor,BatteryStor
0.0,0.0
2864.205114338991,0.0
7419.64511433899,0.0
11975.08511433899,0.0
16530.52511433899,0.0
21085.96511433899,0.0
25641.405114338988,0.0
30196.845114338987,0.0
34752.285114338985,0.0
39307.72511433899,0.0
43863.16511433899,0.0
42424.60511433899,0.0
46980.045114338995,0.0
46842.66260981734,0.0
51398.10260981734,0.0
55953.542609817334,0.0
60508.982609817336,0.0
64332.632833876734,0.0
65250.30888765099,0.0
65470.55114055681,0.0
59476.55114055681,0.0
53482.55114055681,0.0
47488.55114055681,0.0
41494.55114055681,0.0
35500.55114055681,0.0
31190.915243033785,0.0
31190.915243033785,0.0
25196.915243033785,0.0
19202.915243033785,0.0
13208.915243033785,0.0
13208.915243033785,0.0
7214.915243033785,0.0
1220.9152430337854,0.0
1220.9152430337854,0.0
0.0,0.0
4555.44,0.0
9110.88,0.0
13666.32,0.0
18221.76,0.0
16783.199999999997,0.0
21338.639999999996,0.0
19900.079999999994,0.0
18461.519999999993,0.0
23016.959999999992,0.0
27572.39999999999,0.0
26133.83999999999,0.0
30689.279999999988,0.0
29250.719999999987,0.0
27812.159999999985,0.0
26373.599999999984,0.0
24935.039999999983,0.0
23496.47999999998,0.0
28051.91999999998,0.0
32607.35999999998,0.0
37162.79999999998,0.0
35724.23999999998,0.0
34285.679999999986,0.0
32847.11999999999,0.0
33652.021325684975,0.0
38207.46132568497,0.0
42762.90132568497,0.0
47318.341325684974,0.0
51873.78132568497,0.0
56429.22132568497,0.0
54990.66132568497,0.0
59546.10132568497,0.0
64101.54132568497,0.0
65194.84692568497,0.0
65457.24026968497,0.0
59463.24026968497,0.0
53469.24026968497,0.0
50120.25074593287,0.0
50120.25074593287,0.0
50120.25074593287,0.0
45487.31386289309,0.0
39493.31386289309,0.0
39493.31386289309,0.0
39493.31386289309,0.0
39493.31386289309,0.0
33499.31386289309,0.0
32672.10587655053,0.0
32128.328553273423,0.0
32128.328553273423,0.0
26134.328553273423,0.0
26134.328553273423,0.0
26134.328553273423,0.0
26134.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
20140.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
14146.328553273423,0.0
8152.328553273423,0.0
8152.328553273423,0.0
8152.328553273423,0.0
8152.328553273423,0.0
2158.3285532734226,0.0
2158.3285532734226,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4555.44,0.0
9110.88,0.0
13666.32,8.185452315956354e-13
9893.962572472828,0.0
6647.551707384118,0.0
11202.991707384117,0.0
15758.431707384116,0.0
20313.871707384114,0.0
24869.311707384113,0.0
29424.75170738411,0.0
33980.19170738411,1.964508555829525e-11
36361.64433044486,1.964508555829525e-11
35487.70211672412,0.0
32849.51706341182,0.0
26855.51706341182,0.0
20861.51706341182,0.0
14867.517063411819,0.0
8873.517063411819,0.0
5994.0,0.0
4555.44,0.0
7472.516238333332,0.0
12027.956238333332,0.0
10589.396238333331,0.0
9150.83623833333,0.0
10632.958247246588,0.0
15188.398247246587,0.0
13749.838247246586,0.0
18305.278247246584,0.0
20683.95594521388,0.0
19245.395945213877,0.0
23800.835945213876,0.0
22362.275945213874,0.0
20923.715945213873,0.0
19485.15594521387,0.0
18046.59594521387,0.0
22602.03594521387,0.0
27157.475945213868,0.0
31712.915945213867,0.0
36268.355945213865,0.0
35752.83458784507,0.0
33786.78080983347,0.0
32348.22080983347,0.0
30909.66080983347,0.0
29471.100809833468,0.0
28032.540809833466,0.0
26593.980809833465,0.0
25155.420809833464,0.0
23716.860809833463,0.0
28272.30080983346,0.0
32827.74080983346,0.0
37383.180809833466,0.0
41938.62080983347,0.0
46494.06080983347,0.0
51049.50080983347,0.0
55604.940809833475,0.0
54166.38080983348,0.0
52727.82080983348,0.0
57132.8013561811,0.0
61688.241356181104,0.0
60902.93720890077,0.0
64392.50047975439,0.0
65264.677122661626,0.0
65473.99951695937,0.0
59479.99951695937,0.0
53485.99951695937,0.0
50076.31621896452,0.0
52822.82275363754,0.0
54291.38853783515,0.0
54291.38853783515,0.0
56773.35861916225,0.0
50958.596660884636,0.0
44964.596660884636,0.0
38970.596660884636,0.0
34478.45493186517,0.0
28484.454931865166,0.0
22490.454931865166,0.0
